ticket_id,Summary,service,entity,team,Work type,work_type_pred,impact_pred,urgency_pred,priority_pred,priority_score,confidence,severity_offset,age_factor,difficulty_factor,combined_offset,age_days,is_resolved,resolution_days,service_is_critical,service_unresolvable,ev_work_type,ev_scope,ev_outage_extent,ev_workaround,ev_regulatory_or_security,ev_deadline_pressure,Priority_original_random,Urgency_original_random,Impact_original_random
T09767,Automated alert triggered for SimCorp Dimension,SimCorp Dimension,France,Enterprise Applications,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,2.935416666666667,True,False,Incident,one_entity,partial_degradation,none,False,none,low,medium,lowest
T09768,Unclear incident input for Order Management,Order Management,Germany,Trading Support,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,2.0840277777777776,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,medium,lowest,low
T09769,Incident mislabelled as service request in Risk & Compliance Monitoring,Risk & Compliance Monitoring,Switzerland,Risk & Controls,Incident,Incident,high,medium,high,0.665,0.9444,0.45,0.0,,0.3176,0.0,True,14.128472222222221,True,False,Incident,one_entity,partial_degradation,none,False,none,highest,lowest,low
T09770,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,2.1798611111111112,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T09771,Operational issue reported for Rimes Data Feed,Rimes Data Feed,Nordics,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,6.811805555555556,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T09772,Operational issue reported for Securities Settlement,Securities Settlement,Luxembourg,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,10.754861111111111,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,medium
T09773,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,229.82777777777778,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T09774,Operational issue reported for Fund Pricing,Fund Pricing,France,Valuation & Pricing,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,168.64652777777778,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,low
T09775,Operational issue reported for Corporate Actions,Corporate Actions,Germany,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,7.761805555555555,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T09776,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,1.8819444444444444,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T09777,Automated alert triggered for Fund Pricing,Fund Pricing,Germany,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,5.075694444444444,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,low
T09778,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,18.68263888888889,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,low
T09779,Automated alert triggered for SharePoint & File Storage,SharePoint & File Storage,Germany,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,2.0125,False,False,Incident,one_entity,partial_degradation,none,False,none,low,medium,low
T09780,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,14.313888888888888,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,high
T09781,Automated alert triggered for Rimes Data Feed,Rimes Data Feed,Switzerland,Market Data Services,Incident,Incident,high,medium,high,0.7195,1.0,0.45,0.966,,0.6018,115.91527777777777,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T09782,Automated alert triggered for Cash Management,Cash Management,Nordics,Treasury & Cash,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,1.3701388888888888,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,high,low
T09783,Automated alert triggered for Tax Reporting,Tax Reporting,Switzerland,Tax & Reporting,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,17.625694444444445,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,medium,low
T09784,Operational issue reported for Trading Platform,Trading Platform,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,9.463194444444444,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,lowest
T09785,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,6.1715277777777775,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T09786,Automated alert triggered for Fund Pricing,Fund Pricing,Luxembourg,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.195138888888889,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T09787,Automated alert triggered for Tax Reporting,Tax Reporting,France,Tax & Reporting,Incident,Incident,medium,low,low,0.2876,1.0,0.2,1.0,,0.4353,227.6027777777778,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,low
T09788,Automated alert triggered for Corporate Actions,Corporate Actions,Nordics,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,3.0430555555555556,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,high
T09789,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,19.33888888888889,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T09790,Automated alert triggered for CRM & Client Portal,CRM & Client Portal,Germany,Client Services,Incident,Incident,medium,low,low,0.2876,1.0,0.2,1.0,,0.4353,175.71805555555557,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T09791,Automated alert triggered for Regulatory Reporting,Regulatory Reporting,Switzerland,Risk & Controls,Incident,Incident,high,highest,highest,0.8989,1.0,0.7,0.0,,0.4941,0.0,True,9.077083333333333,True,False,Incident,one_entity,partial_degradation,none,True,none,high,lowest,low
T09792,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,5.636111111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,high
T09793,Operational issue reported for SharePoint & File Storage,SharePoint & File Storage,Switzerland,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,2.3534722222222224,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T09794,Automated alert triggered for Regulatory Reporting,Regulatory Reporting,Switzerland,Risk & Controls,Incident,Incident,high,highest,highest,0.8989,1.0,0.7,0.0,,0.4941,0.0,True,4.866666666666666,True,False,Incident,one_entity,partial_degradation,none,True,none,lowest,lowest,low
T09795,Automated alert triggered for Regulatory Reporting,Regulatory Reporting,Luxembourg,Risk & Controls,Incident,Incident,high,highest,highest,0.8989,1.0,0.7,0.0,,0.4941,0.0,True,20.81388888888889,True,False,Incident,one_entity,partial_degradation,none,True,none,low,medium,lowest
T09796,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,15.418055555555556,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,lowest,lowest
T09797,Automated alert triggered for Fund Pricing,Fund Pricing,Luxembourg,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,19.03263888888889,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,low,lowest
T09798,Automated alert triggered for Regulatory Reporting,Regulatory Reporting,Switzerland,Risk & Controls,Incident,Incident,high,highest,highest,0.8989,1.0,0.7,0.0,,0.4941,0.0,True,12.294444444444444,True,False,Incident,one_entity,partial_degradation,none,True,none,low,medium,high
T09799,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,8.001388888888888,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,low,low
T09800,Incident mislabelled as service request in Trade Matching,Trade Matching,France,Investment Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,9.854166666666666,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,high,low,lowest
T09801,Automated alert triggered for Corporate Actions,Corporate Actions,Luxembourg,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,10.034722222222221,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,lowest,low
T09802,Automated alert triggered for Fund Pricing,Fund Pricing,Switzerland,Valuation & Pricing,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,128.76041666666666,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T09803,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,15.7375,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,low
T09804,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,8.286111111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,low
T09805,Automated alert triggered for Securities Settlement,Securities Settlement,France,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,11.285416666666666,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,lowest
T09806,Incident mislabelled as service request in SimCorp Dimension,SimCorp Dimension,Switzerland,Enterprise Applications,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,18.395833333333332,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,medium,low
T09807,Automated alert triggered for SharePoint & File Storage,SharePoint & File Storage,Germany,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,3.240972222222222,False,False,Incident,one_entity,partial_degradation,none,False,none,low,medium,lowest
T09808,Automated alert triggered for Outlook & Email,Outlook & Email,Nordics,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,15.44513888888889,False,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,medium
T09809,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4486,1.0,0.3,0.0698,,0.2323,8.381944444444445,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,lowest
T09810,Incident mislabelled as service request in Trading Platform,Trading Platform,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,5.65,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,low,low
T09811,Automated alert triggered for Portfolio Accounting,Portfolio Accounting,Germany,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,8.740277777777777,True,False,Incident,one_entity,partial_degradation,none,False,none,low,low,lowest
T09812,Automated alert triggered for SimCorp Dimension,SimCorp Dimension,Switzerland,Enterprise Applications,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,7.843055555555556,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,low,lowest
T09813,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,13.799305555555556,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T09814,Automated alert triggered for SimCorp Dimension,SimCorp Dimension,Luxembourg,Enterprise Applications,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,18.147222222222222,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T09815,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,7.356944444444444,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,medium
T09816,Automated alert triggered for Fund Pricing,Fund Pricing,Nordics,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,6.617361111111111,True,False,Incident,one_entity,partial_degradation,none,False,none,low,high,high
T09817,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,17.552083333333332,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,high,high
T09818,Unclear incident input for Portfolio Accounting,Portfolio Accounting,France,Investment Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,1.7881944444444444,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,lowest,low
T09819,Operational issue reported for Portfolio Accounting,Portfolio Accounting,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,15.38888888888889,True,False,Incident,one_entity,partial_degradation,none,False,none,high,low,low
