ticket_id,signature_id,rank,neighbour_ticket_id,similarity,neighbour_tie_group_size,neighbour_n_with_resolution
T08829,651,2,T06882,0.95,15,6
T08829,651,3,T06508,0.95,14,5
T08829,651,4,T08272,0.95,22,5
T08829,651,5,T10836,0.95,13,6
T08829,651,6,T06208,0.7297,14,3
T08829,651,7,T09818,0.7297,18,2
T08829,651,8,T07795,0.6797,11,5
T08829,651,9,T04404,0.6797,16,4
T08829,651,10,T11964,0.6797,9,2
T08830,457,1,T04697,1.0,72,17
T08830,457,2,T04076,0.95,65,13
T08830,457,3,T04186,0.95,75,19
T08830,457,4,T04148,0.95,76,17
T08830,457,5,T04272,0.95,68,18
T08830,457,6,T04242,0.732,82,15
T08830,457,7,T05654,0.682,86,17
T08830,457,8,T04080,0.682,72,23
T08830,457,9,T04694,0.682,82,24
T08830,457,10,T04507,0.682,65,23
T08831,541,1,T05886,1.0,77,17
T08831,541,2,T04990,0.95,81,23
T08831,541,3,T04399,0.95,87,19
T08831,541,4,T04558,0.95,86,23
T08831,541,5,T04580,0.95,76,18
T08831,541,6,T06000,0.732,87,21
T08831,541,7,T04120,0.7318,101,25
T08831,541,8,T04193,0.682,90,20
T08831,541,9,T04624,0.682,82,19
T08831,541,10,T04169,0.682,78,27
T08832,627,1,T08092,1.0,19,6
T08832,627,2,T07916,0.95,17,4
T08832,627,3,T07076,0.95,14,3
T08832,627,4,T04780,0.95,13,3
T08832,627,5,T13713,0.95,12,5
T08832,627,6,T08661,0.7299,23,4
T08832,627,7,T05358,0.6799,22,5
T08832,627,8,T07113,0.6799,15,4
T08832,627,9,T04557,0.6799,22,5
T08832,627,10,T11388,0.6799,18,3
T08833,404,1,T04277,1.0,84,21
T08833,404,2,T04077,0.95,76,21
T08833,404,3,T05969,0.95,81,16
T08833,404,4,T05493,0.95,76,19
T08833,404,5,T04359,0.95,73,16
T08833,404,6,T04914,0.6377,103,26
T08833,404,7,T04281,0.6327,93,28
T08833,404,8,T04347,0.6261,76,20
T08833,404,9,T04897,0.6241,79,19
T08833,404,10,T05086,0.5907,77,17
T08834,443,1,T04615,1.0,74,25
T08834,443,2,T05278,0.95,85,26
T08834,443,3,T05143,0.95,78,14
T08834,443,4,T04897,0.95,79,19
T08834,443,5,T04506,0.95,77,16
T08834,443,6,T04070,0.72,75,19
T08834,443,7,T04616,0.7153,67,17
T08834,443,8,T04126,0.67,81,20
T08834,443,9,T05095,0.67,69,8
T08834,443,10,T04133,0.67,86,20
T08835,360,1,T04035,1.0,805,206
T08835,360,2,T04072,0.95,822,196
T08835,360,3,T04052,0.95,892,211
T08835,360,4,T04093,0.95,873,209
T08835,360,5,T04144,0.95,820,183
T08835,360,6,T00026,0.5364,250,67
T08835,360,7,T00067,0.4864,227,49
T08835,360,8,T00099,0.4864,269,57
T08835,360,9,T00261,0.4864,227,56
T08835,360,10,T00049,0.4864,238,62
T08836,382,1,T04144,1.0,820,183
T08836,382,2,T04035,0.95,805,206
T08836,382,3,T04093,0.95,873,209
T08836,382,4,T04052,0.95,892,211
T08836,382,5,T04072,0.95,822,196
T08836,382,6,T00099,0.5364,269,57
T08836,382,7,T00049,0.4864,238,62
T08836,382,8,T00067,0.4864,227,49
T08836,382,9,T00261,0.4864,227,56
T08836,382,10,T00026,0.4864,250,67
T08837,478,1,T04898,1.0,14,1
T08837,478,2,T06026,0.95,10,1
T08837,478,3,T07081,0.95,12,4
T08837,478,4,T06747,0.95,19,3
T08837,478,5,T08497,0.95,17,5
T08837,478,6,T16002,0.6631,15,2
T08837,478,7,T06253,0.6596,16,4
T08837,478,8,T14185,0.6505,11,3
T08837,478,9,T06352,0.6457,20,6
T08837,478,10,T07342,0.6435,16,5
T08838,429,1,T04506,1.0,77,16
T08838,429,2,T04615,0.95,74,25
T08838,429,3,T05143,0.95,78,14
T08838,429,4,T04897,0.95,79,19
T08838,429,5,T05278,0.95,85,26
T08838,429,6,T04133,0.72,86,20
T08838,429,7,T07610,0.7153,60,15
T08838,429,8,T04070,0.67,75,19
T08838,429,9,T04914,0.67,103,26
T08838,429,10,T04126,0.67,81,20
T08839,360,1,T04035,1.0,805,206
T08839,360,2,T04072,0.95,822,196
T08839,360,3,T04052,0.95,892,211
T08839,360,4,T04093,0.95,873,209
T08839,360,5,T04144,0.95,820,183
T08839,360,6,T00026,0.5364,250,67
T08839,360,7,T00067,0.4864,227,49
T08839,360,8,T00099,0.4864,269,57
T08839,360,9,T00261,0.4864,227,56
T08839,360,10,T00049,0.4864,238,62
T08840,363,1,T04052,1.0,892,211
T08840,363,2,T04144,0.95,820,183
T08840,363,3,T04035,0.95,805,206
T08840,363,4,T04093,0.95,873,209
T08840,363,5,T04072,0.95,822,196
T08840,363,6,T00261,0.5364,227,56
T08840,363,7,T00049,0.4864,238,62
T08840,363,8,T00067,0.4864,227,49
T08840,363,9,T00099,0.4864,269,57
T08840,363,10,T00026,0.4864,250,67
T08841,735,1,T17542,1.0,15,2
T08841,735,2,T09295,0.95,14,5
T08841,735,3,T08134,0.95,15,5
T08841,735,4,T06432,0.95,16,3
T08841,735,5,T08451,0.95,19,4
T08841,735,6,T04163,0.7277,13,5
T08841,735,7,T16740,0.7184,22,1
T08841,735,8,T04542,0.6777,13,3
T08841,735,9,T05423,0.6777,29,14
T08841,735,10,T05390,0.6777,17,4
T08842,366,1,T04072,1.0,822,196
T08842,366,2,T04144,0.95,820,183
T08842,366,3,T04093,0.95,873,209
T08842,366,4,T04035,0.95,805,206
T08842,366,5,T04052,0.95,892,211
T08842,366,6,T00049,0.5364,238,62
T08842,366,7,T00261,0.4864,227,56
T08842,366,8,T00067,0.4864,227,49
T08842,366,9,T00099,0.4864,269,57
T08842,366,10,T00026,0.4864,250,67
T08843,460,1,T04729,1.0,75,15
T08843,460,2,T05873,0.95,85,18
T08843,460,3,T04718,0.95,100,22
T08843,460,4,T04306,0.95,79,17
T08843,460,5,T04415,0.95,95,18
T08843,460,6,T05095,0.6577,69,8
T08843,460,7,T04013,0.6528,77,18
T08843,460,8,T05278,0.6443,85,26
T08843,460,9,T05885,0.6394,79,18
T08843,460,10,T04679,0.637,63,17
T08844,360,1,T04035,1.0,805,206
T08844,360,2,T04072,0.95,822,196
T08844,360,3,T04052,0.95,892,211
T08844,360,4,T04093,0.95,873,209
T08844,360,5,T04144,0.95,820,183
T08844,360,6,T00026,0.5364,250,67
T08844,360,7,T00067,0.4864,227,49
T08844,360,8,T00099,0.4864,269,57
T08844,360,9,T00261,0.4864,227,56
T08844,360,10,T00049,0.4864,238,62
T08845,517,1,T05387,1.0,19,6
T08845,517,2,T12795,0.95,10,5
T08845,517,3,T04686,0.95,12,6
T08845,517,4,T06642,0.95,18,6
T08845,517,5,T05234,0.95,11,3
T08845,517,6,T07678,0.7299,19,5
T08845,517,7,T04269,0.6799,12,0
T08845,517,8,T04087,0.6799,14,6
T08845,517,9,T04649,0.6799,22,4
T08845,517,10,T07997,0.6799,15,3
T08846,416,1,T04359,1.0,73,16
T08846,416,2,T05493,0.95,76,19
T08846,416,3,T04277,0.95,84,21
T08846,416,4,T05969,0.95,81,16
T08846,416,5,T04077,0.95,76,21
T08846,416,6,T04133,0.6377,86,20
T08846,416,7,T07610,0.6327,60,15
T08846,416,8,T04175,0.6261,76,23
T08846,416,9,T04506,0.6241,77,16
T08846,416,10,T05018,0.5907,61,17
T08847,458,1,T04699,1.0,83,16
T08847,458,2,T04623,0.95,77,18
T08847,458,3,T04679,0.95,63,17
T08847,458,4,T04122,0.95,78,22
T08847,458,5,T05334,0.95,68,15
T08847,458,6,T04182,0.6632,64,16
T08847,458,7,T05086,0.6446,77,17
T08847,458,8,T04596,0.6422,93,20
T08847,458,9,T04558,0.637,86,23
T08847,458,10,T04306,0.637,79,17
T08848,389,1,T04175,1.0,76,23
T08848,389,2,T04051,0.95,75,24
T08848,389,3,T04320,0.95,74,16
T08848,389,4,T04347,0.95,76,20
T08848,389,5,T04317,0.95,80,19
T08848,389,6,T05018,0.6658,61,17
T08848,389,7,T04359,0.6261,73,16
T08848,389,8,T04133,0.6219,86,20
T08848,389,9,T07610,0.6172,60,15
T08848,389,10,T04143,0.6158,80,20
T08849,611,1,T07513,1.0,16,4
T08849,611,2,T05124,0.95,10,0
T08849,611,3,T08637,0.95,12,2
T08849,611,4,T05064,0.95,17,5
T08849,611,5,T04197,0.95,10,3
T08849,611,6,T08785,0.6263,17,5
T08849,611,7,T04738,0.6242,12,3
T08849,611,8,T04327,0.6242,23,6
T08849,611,9,T16184,0.6242,16,2
T08849,611,10,T08092,0.6183,19,6
T08850,552,1,T06049,1.0,8,3
T08850,552,2,T09578,0.95,20,5
T08850,552,3,T05658,0.95,12,3
T08850,552,4,T04161,0.95,26,4
T08850,552,5,T05960,0.95,19,4
T08850,552,6,T13395,0.7375,12,2
T08850,552,7,T04225,0.6875,21,3
T08850,552,8,T04633,0.6875,19,5
T08850,552,9,T04112,0.6875,30,10
T08850,552,10,T07351,0.6875,9,5
T08851,372,1,T04093,1.0,873,209
T08851,372,2,T04144,0.95,820,183
T08851,372,3,T04072,0.95,822,196
T08851,372,4,T04035,0.95,805,206
T08851,372,5,T04052,0.95,892,211
T08851,372,6,T00067,0.5364,227,49
T08851,372,7,T00261,0.4864,227,56
T08851,372,8,T00099,0.4864,269,57
T08851,372,9,T00049,0.4864,238,62
T08851,372,10,T00026,0.4864,250,67
T08852,643,1,T08497,1.0,17,5
T08852,643,2,T06026,0.95,10,1
T08852,643,3,T06747,0.95,19,3
T08852,643,4,T07081,0.95,12,4
T08852,643,5,T04898,0.95,14,1
T08852,643,6,T06721,0.6631,17,4
T08852,643,7,T04483,0.6596,16,2
T08852,643,8,T06672,0.6505,15,4
T08852,643,9,T04733,0.6457,18,4
T08852,643,10,T17019,0.6435,10,3
T08853,368,1,T04076,1.0,65,13
T08853,368,2,T04186,0.95,75,19
T08853,368,3,T04272,0.95,68,18
T08853,368,4,T04148,0.95,76,17
T08853,368,5,T04697,0.95,72,17
T08853,368,6,T04507,0.732,65,23
T08853,368,7,T05654,0.682,86,17
T08853,368,8,T04080,0.682,72,23
T08853,368,9,T04242,0.682,82,15
T08853,368,10,T04694,0.682,82,24
T08854,475,1,T04890,1.0,93,18
T08854,475,2,T05303,0.95,78,16
T08854,475,3,T04939,0.95,62,14
T08854,475,4,T04596,0.95,93,20
T08854,475,5,T04384,0.95,61,14
T08854,475,6,T04390,0.7301,70,12
T08854,475,7,T04923,0.6801,79,20
T08854,475,8,T06995,0.6801,75,14
T08854,475,9,T04160,0.6801,77,16
T08854,475,10,T06513,0.6801,81,21
T08855,509,1,T05256,1.0,20,6
T08855,509,2,T04959,0.95,20,4
T08855,509,3,T07009,0.95,16,5
T08855,509,4,T05279,0.95,19,10
T08855,509,5,T04656,0.95,15,3
T08855,509,6,T05169,0.7375,16,5
T08855,509,7,T06310,0.6875,23,7
T08855,509,8,T09299,0.6875,12,2
T08855,509,9,T04995,0.6875,25,7
T08855,509,10,T05367,0.6875,22,6
T08856,363,1,T04052,1.0,892,211
T08856,363,2,T04144,0.95,820,183
T08856,363,3,T04035,0.95,805,206
T08856,363,4,T04093,0.95,873,209
T08856,363,5,T04072,0.95,822,196
T08856,363,6,T00261,0.5364,227,56
T08856,363,7,T00049,0.4864,238,62
T08856,363,8,T00067,0.4864,227,49
T08856,363,9,T00099,0.4864,269,57
T08856,363,10,T00026,0.4864,250,67
T08857,602,1,T07342,1.0,16,5
T08857,602,2,T17150,0.95,17,3
T08857,602,3,T06613,0.95,11,4
T08857,602,4,T17019,0.95,10,3
T08857,602,5,T08716,0.95,12,6
T08857,602,6,T09276,0.672,14,2
T08857,602,7,T06352,0.6519,20,6
T08857,602,8,T12281,0.6496,17,4
T08857,602,9,T07009,0.6435,16,5
T08857,602,10,T06049,0.6435,8,3
T08858,543,1,T05969,1.0,81,16
T08858,543,2,T04359,0.95,73,16
T08858,543,3,T05493,0.95,76,19
T08858,543,4,T04277,0.95,84,21
T08858,543,5,T04077,0.95,76,21
T08858,543,6,T05095,0.6377,69,8
T08858,543,7,T04013,0.6327,77,18
T08858,543,8,T04320,0.6261,74,16
T08858,543,9,T05278,0.6241,85,26
T08858,543,10,T05885,0.5907,79,18
T08859,709,1,T13542,1.0,13,3
T08859,709,2,T05407,0.95,16,6
T08859,709,3,T07166,0.95,17,5
T08859,709,4,T08110,0.95,10,3
T08859,709,5,T09501,0.95,13,4
T08859,709,6,T08413,0.7375,18,2
T08859,709,7,T09554,0.7371,16,2
T08859,709,8,T11435,0.6875,9,1
T08859,709,9,T07567,0.6875,14,3
T08859,709,10,T13383,0.6875,13,3
T08860,708,1,T13535,1.0,14,4
T08860,708,2,T11331,0.95,20,4
T08860,708,3,T07362,0.95,10,2
T08860,708,4,T14431,0.95,10,2
T08860,708,5,T06695,0.95,23,5
T08860,708,6,T09638,0.6615,7,1
T08860,708,7,T07045,0.6522,19,3
T08860,708,8,T06930,0.6317,21,7
T08860,708,9,T06918,0.6317,14,5
T08860,708,10,T10440,0.6251,13,3
T08861,360,1,T04035,1.0,805,206
T08861,360,2,T04072,0.95,822,196
T08861,360,3,T04052,0.95,892,211
T08861,360,4,T04093,0.95,873,209
T08861,360,5,T04144,0.95,820,183
T08861,360,6,T00026,0.5364,250,67
T08861,360,7,T00067,0.4864,227,49
T08861,360,8,T00099,0.4864,269,57
T08861,360,9,T00261,0.4864,227,56
T08861,360,10,T00049,0.4864,238,62
T08862,372,1,T04093,1.0,873,209
T08862,372,2,T04144,0.95,820,183
T08862,372,3,T04072,0.95,822,196
T08862,372,4,T04035,0.95,805,206
T08862,372,5,T04052,0.95,892,211
T08862,372,6,T00067,0.5364,227,49
T08862,372,7,T00261,0.4864,227,56
T08862,372,8,T00099,0.4864,269,57
T08862,372,9,T00049,0.4864,238,62
T08862,372,10,T00026,0.4864,250,67
T08863,504,1,T05165,1.0,22,5
T08863,504,2,T12403,0.95,19,3
T08863,504,3,T04774,0.95,11,3
T08863,504,4,T06484,0.95,12,2
T08863,504,5,T05500,0.95,18,1
T08863,504,6,T15509,0.7166,8,2
T08863,504,7,T04849,0.6666,17,7
T08863,504,8,T07492,0.6666,9,1
T08863,504,9,T14771,0.6666,14,3
T08863,504,10,T07584,0.6666,18,4
T08864,360,1,T04035,1.0,805,206
T08864,360,2,T04072,0.95,822,196
T08864,360,3,T04052,0.95,892,211
T08864,360,4,T04093,0.95,873,209
T08864,360,5,T04144,0.95,820,183
T08864,360,6,T00026,0.5364,250,67
T08864,360,7,T00067,0.4864,227,49
T08864,360,8,T00099,0.4864,269,57
T08864,360,9,T00261,0.4864,227,56
T08864,360,10,T00049,0.4864,238,62
T08865,366,1,T04072,1.0,822,196
T08865,366,2,T04144,0.95,820,183
T08865,366,3,T04093,0.95,873,209
T08865,366,4,T04035,0.95,805,206
T08865,366,5,T04052,0.95,892,211
T08865,366,6,T00049,0.5364,238,62
T08865,366,7,T00261,0.4864,227,56
T08865,366,8,T00067,0.4864,227,49
T08865,366,9,T00099,0.4864,269,57
T08865,366,10,T00026,0.4864,250,67
T08866,402,1,T04272,1.0,68,18
T08866,402,2,T04076,0.95,65,13
T08866,402,3,T04148,0.95,76,17
T08866,402,4,T04186,0.95,75,19
T08866,402,5,T04697,0.95,72,17
T08866,402,6,T04694,0.732,82,24
T08866,402,7,T04242,0.682,82,15
T08866,402,8,T05654,0.682,86,17
T08866,402,9,T04080,0.682,72,23
T08866,402,10,T04507,0.682,65,23
T08867,547,1,T06006,1.0,14,7
T08867,547,2,T05161,0.95,14,6
T08867,547,3,T09985,0.95,25,4
T08867,547,4,T09437,0.95,17,4
T08867,547,5,T04328,0.95,14,6
T08867,547,6,T06421,0.7146,19,9
T08867,547,7,T08466,0.7053,12,5
T08867,547,8,T04509,0.6646,20,3
T08867,547,9,T05759,0.6646,15,6
T08867,547,10,T05763,0.6646,14,5
T08868,372,1,T04093,1.0,873,209
T08868,372,2,T04144,0.95,820,183
T08868,372,3,T04072,0.95,822,196
T08868,372,4,T04035,0.95,805,206
T08868,372,5,T04052,0.95,892,211
T08868,372,6,T00067,0.5364,227,49
T08868,372,7,T00261,0.4864,227,56
T08868,372,8,T00099,0.4864,269,57
T08868,372,9,T00049,0.4864,238,62
T08868,372,10,T00026,0.4864,250,67
T08869,363,1,T04052,1.0,892,211
T08869,363,2,T04144,0.95,820,183
T08869,363,3,T04035,0.95,805,206
T08869,363,4,T04093,0.95,873,209
T08869,363,5,T04072,0.95,822,196
T08869,363,6,T00261,0.5364,227,56
T08869,363,7,T00049,0.4864,238,62
T08869,363,8,T00067,0.4864,227,49
T08869,363,9,T00099,0.4864,269,57
T08869,363,10,T00026,0.4864,250,67
T08870,373,1,T04100,1.0,74,17
T08870,373,2,T04143,0.95,80,20
T08870,373,3,T05018,0.95,61,17
T08870,373,4,T05086,0.95,77,17
T08870,373,5,T05885,0.95,79,18
T08870,373,6,T04317,0.6658,80,19
T08870,373,7,T04384,0.6657,61,14
T08870,373,8,T04623,0.6446,77,18
T08870,373,9,T04591,0.6446,84,19
T08870,373,10,T04242,0.6394,82,15
T08871,699,1,T12403,1.0,19,3
T08871,699,2,T05500,0.95,18,1
T08871,699,3,T05165,0.95,22,5
T08871,699,4,T06484,0.95,12,2
T08871,699,5,T04774,0.95,11,3
T08871,699,6,T14771,0.7166,14,3
T08871,699,7,T07584,0.6666,18,4
T08871,699,8,T07492,0.6666,9,1
T08871,699,9,T15509,0.6666,8,2
T08871,699,10,T04849,0.6666,17,7
T08872,406,1,T04288,1.0,69,20
T08872,406,2,T04386,0.95,78,15
T08872,406,3,T04976,0.95,90,20
T08872,406,4,T06122,0.95,85,18
T08872,406,5,T04941,0.95,86,21
T08872,406,6,T04016,0.732,64,18
T08872,406,7,T04581,0.682,76,15
T08872,406,8,T04136,0.682,79,18
T08872,406,9,T04274,0.682,67,21
T08872,406,10,T04135,0.682,76,19
T08873,369,1,T04077,1.0,76,21
T08873,369,2,T04359,0.95,73,16
T08873,369,3,T05493,0.95,76,19
T08873,369,4,T04277,0.95,84,21
T08873,369,5,T05969,0.95,81,16
T08873,369,6,T04070,0.6377,75,19
T08873,369,7,T04616,0.6327,67,17
T08873,369,8,T04051,0.6261,75,24
T08873,369,9,T04615,0.6241,74,25
T08873,369,10,T04143,0.5907,80,20
T08874,363,1,T04052,1.0,892,211
T08874,363,2,T04144,0.95,820,183
T08874,363,3,T04035,0.95,805,206
T08874,363,4,T04093,0.95,873,209
T08874,363,5,T04072,0.95,822,196
T08874,363,6,T00261,0.5364,227,56
T08874,363,7,T00049,0.4864,238,62
T08874,363,8,T00067,0.4864,227,49
T08874,363,9,T00099,0.4864,269,57
T08874,363,10,T00026,0.4864,250,67
T08875,736,1,T18922,1.0,12,1
T08875,736,2,T10153,0.95,19,4
T08875,736,3,T09276,0.95,14,2
T08875,736,4,T11721,0.95,13,1
T08875,736,5,T07692,0.95,17,6
T08875,736,6,T08716,0.672,12,6
T08875,736,7,T05588,0.6519,19,3
T08875,736,8,T08778,0.6496,17,5
T08875,736,9,T09055,0.6435,18,2
T08875,736,10,T09578,0.6435,20,5
T08876,653,1,T08951,1.0,15,2
T08876,653,2,T04747,0.95,18,3
T08876,653,3,T05132,0.95,11,5
T08876,653,4,T04875,0.95,19,6
T08876,653,5,T07073,0.95,13,2
T08876,653,6,T06006,0.6235,14,7
T08876,653,7,T06421,0.6202,19,9
T08876,653,8,T05855,0.6125,9,3
T08876,653,9,T08466,0.6107,12,5
T08876,653,10,T07362,0.5865,10,2
T08877,488,1,T04990,1.0,81,23
T08877,488,2,T05886,0.95,77,17
T08877,488,3,T04580,0.95,76,18
T08877,488,4,T04558,0.95,86,23
T08877,488,5,T04399,0.95,87,19
T08877,488,6,T04063,0.732,72,16
T08877,488,7,T04611,0.7318,68,12
T08877,488,8,T04169,0.682,78,27
T08877,488,9,T04624,0.682,82,19
T08877,488,10,T06000,0.682,87,21
T08878,362,1,T04051,1.0,75,24
T08878,362,2,T04317,0.95,80,19
T08878,362,3,T04347,0.95,76,20
T08878,362,4,T04320,0.95,74,16
T08878,362,5,T04175,0.95,76,23
T08878,362,6,T04143,0.6658,80,20
T08878,362,7,T04077,0.6261,76,21
T08878,362,8,T04070,0.6219,75,19
T08878,362,9,T04616,0.6172,67,17
T08878,362,10,T05086,0.6158,77,17
T08879,410,1,T04320,1.0,74,16
T08879,410,2,T04347,0.95,76,20
T08879,410,3,T04317,0.95,80,19
T08879,410,4,T04175,0.95,76,23
T08879,410,5,T04051,0.95,75,24
T08879,410,6,T05885,0.6658,79,18
T08879,410,7,T05969,0.6261,81,16
T08879,410,8,T05095,0.6219,69,8
T08879,410,9,T04013,0.6172,77,18
T08879,410,10,T05018,0.6158,61,17
T08880,377,1,T04126,1.0,81,20
T08880,377,2,T04914,0.95,103,26
T08880,377,3,T05095,0.95,69,8
T08880,377,4,T04070,0.95,75,19
T08880,377,5,T04133,0.95,86,20
T08880,377,6,T04739,0.7284,72,14
T08880,377,7,T05143,0.72,78,14
T08880,377,8,T04013,0.6784,77,18
T08880,377,9,T07610,0.6784,60,15
T08880,377,10,T04616,0.6784,67,17
T08881,470,1,T04790,1.0,17,4
T08881,470,2,T04149,0.95,17,4
T08881,470,3,T04304,0.95,10,4
T08881,470,4,T05010,0.95,20,6
T08881,470,5,T10765,0.95,7,2
T08881,470,6,T05867,0.7134,10,4
T08881,470,7,T11176,0.6634,18,5
T08881,470,8,T09638,0.6634,7,1
T08881,470,9,T05709,0.6634,11,2
T08881,470,10,T08146,0.6634,17,2
T08882,366,1,T04072,1.0,822,196
T08882,366,2,T04144,0.95,820,183
T08882,366,3,T04093,0.95,873,209
T08882,366,4,T04035,0.95,805,206
T08882,366,5,T04052,0.95,892,211
T08882,366,6,T00049,0.5364,238,62
T08882,366,7,T00261,0.4864,227,56
T08882,366,8,T00067,0.4864,227,49
T08882,366,9,T00099,0.4864,269,57
T08882,366,10,T00026,0.4864,250,67
T08883,541,1,T05886,1.0,77,17
T08883,541,2,T04990,0.95,81,23
T08883,541,3,T04399,0.95,87,19
T08883,541,4,T04558,0.95,86,23
T08883,541,5,T04580,0.95,76,18
T08883,541,6,T06000,0.732,87,21
T08883,541,7,T04120,0.7318,101,25
T08883,541,8,T04193,0.682,90,20
T08883,541,9,T04624,0.682,82,19
T08883,541,10,T04169,0.682,78,27
T08884,627,1,T08092,1.0,19,6
T08884,627,2,T07916,0.95,17,4
T08884,627,3,T07076,0.95,14,3
T08884,627,4,T04780,0.95,13,3
T08884,627,5,T13713,0.95,12,5
T08884,627,6,T08661,0.7299,23,4
T08884,627,7,T05358,0.6799,22,5
T08884,627,8,T07113,0.6799,15,4
T08884,627,9,T04557,0.6799,22,5
T08884,627,10,T11388,0.6799,18,3
T08885,475,1,T04890,1.0,93,18
T08885,475,2,T05303,0.95,78,16
T08885,475,3,T04939,0.95,62,14
T08885,475,4,T04596,0.95,93,20
T08885,475,5,T04384,0.95,61,14
T08885,475,6,T04390,0.7301,70,12
T08885,475,7,T04923,0.6801,79,20
T08885,475,8,T06995,0.6801,75,14
T08885,475,9,T04160,0.6801,77,16
T08885,475,10,T06513,0.6801,81,21
T08886,408,1,T04306,1.0,79,17
T08886,408,2,T04415,0.95,95,18
T08886,408,3,T04718,0.95,100,22
T08886,408,4,T04729,0.95,75,15
T08886,408,5,T05873,0.95,85,18
T08886,408,6,T04914,0.6577,103,26
T08886,408,7,T04281,0.6528,93,28
T08886,408,8,T04897,0.6443,79,19
T08886,408,9,T05086,0.6394,77,17
T08886,408,10,T04699,0.637,83,16
T08887,366,1,T04072,1.0,822,196
T08887,366,2,T04144,0.95,820,183
T08887,366,3,T04093,0.95,873,209
T08887,366,4,T04035,0.95,805,206
T08887,366,5,T04052,0.95,892,211
T08887,366,6,T00049,0.5364,238,62
T08887,366,7,T00261,0.4864,227,56
T08887,366,8,T00067,0.4864,227,49
T08887,366,9,T00099,0.4864,269,57
T08887,366,10,T00026,0.4864,250,67
T08888,513,1,T05303,1.0,78,16
T08888,513,2,T04939,0.95,62,14
T08888,513,3,T04596,0.95,93,20
T08888,513,4,T04890,0.95,93,18
T08888,513,5,T04384,0.95,61,14
T08888,513,6,T06995,0.7301,75,14
T08888,513,7,T04923,0.6801,79,20
T08888,513,8,T06513,0.6801,81,21
T08888,513,9,T04390,0.6801,70,12
T08888,513,10,T04160,0.6801,77,16
T08889,686,1,T10916,1.0,5,2
T08889,686,2,T10127,0.95,22,8
T08889,686,3,T10231,0.95,12,2
T08889,686,4,T07195,0.95,20,2
T08889,686,5,T06008,0.95,15,2
T08889,686,6,T04733,0.6339,18,4
T08889,686,7,T17019,0.6318,10,3
T08889,686,8,T07692,0.6318,17,6
T08889,686,9,T04338,0.6318,23,6
T08889,686,10,T05169,0.626,16,5
T08890,366,1,T04072,1.0,822,196
T08890,366,2,T04144,0.95,820,183
T08890,366,3,T04093,0.95,873,209
T08890,366,4,T04035,0.95,805,206
T08890,366,5,T04052,0.95,892,211
T08890,366,6,T00049,0.5364,238,62
T08890,366,7,T00261,0.4864,227,56
T08890,366,8,T00067,0.4864,227,49
T08890,366,9,T00099,0.4864,269,57
T08890,366,10,T00026,0.4864,250,67
T08891,382,1,T04144,1.0,820,183
T08891,382,2,T04035,0.95,805,206
T08891,382,3,T04093,0.95,873,209
T08891,382,4,T04052,0.95,892,211
T08891,382,5,T04072,0.95,822,196
T08891,382,6,T00099,0.5364,269,57
T08891,382,7,T00049,0.4864,238,62
T08891,382,8,T00067,0.4864,227,49
T08891,382,9,T00261,0.4864,227,56
T08891,382,10,T00026,0.4864,250,67
T08892,459,1,T04718,1.0,100,22
T08892,459,2,T04729,0.95,75,15
T08892,459,3,T04306,0.95,79,17
T08892,459,4,T04415,0.95,95,18
T08892,459,5,T05873,0.95,85,18
T08892,459,6,T04133,0.6577,86,20
T08892,459,7,T07610,0.6528,60,15
T08892,459,8,T04506,0.6443,77,16
T08892,459,9,T05018,0.6394,61,17
T08892,459,10,T05012,0.637,67,10
T08893,652,1,T09879,1.0,12,4
T08893,652,2,T14688,0.95,13,1
T08893,652,3,T10887,0.95,12,4
T08893,652,4,T04075,0.95,14,2
T08893,652,5,T05033,0.95,15,3
T08893,652,6,T08134,0.6367,15,5
T08893,652,7,T05390,0.6331,17,4
T08893,652,8,T15668,0.6255,20,4
T08893,652,9,T08331,0.6236,14,4
T08893,652,10,T04212,0.5934,15,6
T08894,520,1,T05423,1.0,29,14
T08894,520,2,T05390,0.95,17,4
T08894,520,3,T04163,0.95,13,5
T08894,520,4,T04542,0.95,13,3
T08894,520,5,T07750,0.95,17,6
T08894,520,6,T08451,0.7277,19,4
T08894,520,7,T04511,0.715,9,3
T08894,520,8,T06432,0.6777,16,3
T08894,520,9,T09295,0.6777,14,5
T08894,520,10,T08134,0.6777,15,5
T08895,372,1,T04093,1.0,873,209
T08895,372,2,T04144,0.95,820,183
T08895,372,3,T04072,0.95,822,196
T08895,372,4,T04035,0.95,805,206
T08895,372,5,T04052,0.95,892,211
T08895,372,6,T00067,0.5364,227,49
T08895,372,7,T00261,0.4864,227,56
T08895,372,8,T00099,0.4864,269,57
T08895,372,9,T00049,0.4864,238,62
T08895,372,10,T00026,0.4864,250,67
T08896,382,1,T04144,1.0,820,183
T08896,382,2,T04035,0.95,805,206
T08896,382,3,T04093,0.95,873,209
T08896,382,4,T04052,0.95,892,211
T08896,382,5,T04072,0.95,822,196
T08896,382,6,T00099,0.5364,269,57
T08896,382,7,T00049,0.4864,238,62
T08896,382,8,T00067,0.4864,227,49
T08896,382,9,T00261,0.4864,227,56
T08896,382,10,T00026,0.4864,250,67
T08897,440,1,T04591,1.0,84,19
T08897,440,2,T04228,0.95,66,15
T08897,440,3,T05179,0.95,64,14
